Store_Dept_Date,Weekly_Sales
28_20_2013-03-15,5327.1124
28_21_2013-03-15,5013.5946
28_22_2013-03-15,9614.0154
28_23_2013-03-15,30538.5944
28_24_2013-03-15,7635.609
28_25_2013-03-15,15973.718
28_26_2013-03-15,12313.8754
28_27_2013-03-15,1517.3648
28_28_2013-03-15,638.4563
28_29_2013-03-15,4594.3995
28_30_2013-03-15,3907.5766
28_31_2013-03-15,1887.4106
28_32_2013-03-15,7998.5172
28_33_2013-03-15,7343.2108
28_34_2013-03-15,17680.0626
28_35_2013-03-15,3074.0442
28_36_2013-03-15,1044.8388
28_37_2013-03-15,1933.1406
28_38_2013-03-15,52382.3019
28_40_2013-03-15,50618.158
28_41_2013-03-15,1057.6315
28_42_2013-03-15,6751.1946
28_44_2013-03-15,4090.1151
28_46_2013-03-15,20672.7467
28_49_2013-03-15,16180.8534
28_52_2013-03-15,2437.7837
28_54_2013-03-15,34.1317
28_55_2013-03-15,9037.539
28_56_2013-03-15,2305.2212
28_58_2013-03-15,2727.081
28_59_2013-03-15,252.9568
28_60_2013-03-15,524.02
28_67_2013-03-15,5625.7296
28_71_2013-03-15,7598.3437
28_72_2013-03-15,50165.5471
28_74_2013-03-15,13691.7611
28_79_2013-03-15,43724.245
28_80_2013-03-15,17530.0502
28_81_2013-03-15,20686.0102
28_82_2013-03-15,18929.2025
28_83_2013-03-15,5795.5629
28_85_2013-03-15,1220.6571
28_87_2013-03-15,12911.6535
28_90_2013-03-15,62055.1545
28_91_2013-03-15,52880.7064
28_92_2013-03-15,88452.286
28_93_2013-03-15,42453.5659
28_94_2013-03-15,35764.0971
28_95_2013-03-15,91959.3704
28_96_2013-03-15,27563.2092
28_97_2013-03-15,20782.1065
28_98_2013-03-15,10685.7776
28_1_2013-03-22,28603.8592
28_2_2013-03-22,55223.627
28_3_2013-03-22,9374.1563
28_4_2013-03-22,25704.2701
28_5_2013-03-22,23339.0925
28_6_2013-03-22,3868.1567
28_7_2013-03-22,24722.7626
28_8_2013-03-22,32473.323
28_9_2013-03-22,21117.3791
28_10_2013-03-22,20614.1493
28_11_2013-03-22,13440.8109
28_12_2013-03-22,3648.7301
28_13_2013-03-22,35670.7365
28_14_2013-03-22,15331.0031
28_16_2013-03-22,16084.1121
28_17_2013-03-22,8771.5921
28_18_2013-03-22,10547.0793
28_19_2013-03-22,1356.5726
28_20_2013-03-22,5318.1326
28_21_2013-03-22,4854.078
28_22_2013-03-22,9199.5986
28_23_2013-03-22,31579.3982
28_24_2013-03-22,7578.8518
28_25_2013-03-22,15947.0311
28_26_2013-03-22,11298.2474
28_27_2013-03-22,1308.8647
28_28_2013-03-22,611.0092
28_29_2013-03-22,4306.7262
28_30_2013-03-22,3769.8379
28_31_2013-03-22,1747.4363
28_32_2013-03-22,8205.1605
28_33_2013-03-22,8777.5593
28_34_2013-03-22,19009.1725
28_35_2013-03-22,3342.7592
28_36_2013-03-22,1566.4129
28_37_2013-03-22,1754.7432
28_38_2013-03-22,52924.6121
28_40_2013-03-22,48727.1679
28_41_2013-03-22,1264.334
28_42_2013-03-22,6362.9456
28_44_2013-03-22,4182.9031
28_46_2013-03-22,21109.5497
28_49_2013-03-22,15910.3813
28_52_2013-03-22,2615.9802
28_54_2013-03-22,21.5266
28_55_2013-03-22,7290.2576
28_56_2013-03-22,4409.0555
28_58_2013-03-22,3073.8587
28_59_2013-03-22,161.1655
28_60_2013-03-22,484.076
28_67_2013-03-22,5404.61
28_71_2013-03-22,6375.9651
28_72_2013-03-22,44907.535
28_74_2013-03-22,12842.3236
28_79_2013-03-22,43546.4673
28_80_2013-03-22,16891.5938
28_81_2013-03-22,20260.0106
28_82_2013-03-22,19826.3688
28_83_2013-03-22,5011.3071
28_85_2013-03-22,1302.7968
28_87_2013-03-22,12920.9734
28_90_2013-03-22,60461.6666
28_91_2013-03-22,47543.6955
28_92_2013-03-22,81494.0893
28_93_2013-03-22,40305.0528
28_94_2013-03-22,34229.0473
28_95_2013-03-22,86713.049
28_96_2013-03-22,27618.1211
28_97_2013-03-22,20157.1701
28_98_2013-03-22,10306.8576
28_1_2013-03-29,30250.8488
28_2_2013-03-29,54991.5402
28_3_2013-03-29,8792.8292
28_4_2013-03-29,26324.5479
28_5_2013-03-29,25562.6962
28_6_2013-03-29,3895.149
28_7_2013-03-29,25316.6021
28_8_2013-03-29,33078.3892
28_9_2013-03-29,21058.4938
28_10_2013-03-29,20806.1349
28_11_2013-03-29,12974.249
28_12_2013-03-29,3828.7207
28_13_2013-03-29,35673.9366
28_14_2013-03-29,14831.8917
28_16_2013-03-29,11615.1756
28_17_2013-03-29,9987.4427
28_18_2013-03-29,9475.765
28_19_2013-03-29,1405.2956
28_20_2013-03-29,5240.5835
28_21_2013-03-29,4815.2064
28_22_2013-03-29,9426.2938
28_23_2013-03-29,30160.2536
28_24_2013-03-29,7618.0311
28_25_2013-03-29,15662.0429
28_26_2013-03-29,11849.6895
28_27_2013-03-29,1606.2711
28_28_2013-03-29,674.1668
28_29_2013-03-29,4392.2724
28_30_2013-03-29,3739.5558
28_31_2013-03-29,1757.6347
28_32_2013-03-29,6936.6163
28_33_2013-03-29,7948.4973
28_34_2013-03-29,18297.7325
28_35_2013-03-29,3149.3419
28_36_2013-03-29,1390.0551
28_37_2013-03-29,1781.1447
28_38_2013-03-29,49483.6869
28_40_2013-03-29,49223.7532
28_41_2013-03-29,1208.5239
28_42_2013-03-29,6448.1038
28_44_2013-03-29,4209.3895
28_46_2013-03-29,19522.3759
28_49_2013-03-29,15279.5023
28_52_2013-03-29,2674.0512
28_55_2013-03-29,9081.2981
28_56_2013-03-29,2377.0286
28_58_2013-03-29,2402.7944
28_59_2013-03-29,244.9984
28_60_2013-03-29,498.646
28_67_2013-03-29,5552.8682
28_71_2013-03-29,6498.2321
28_72_2013-03-29,46588.2139
28_74_2013-03-29,12603.2457
28_79_2013-03-29,42751.0097
28_80_2013-03-29,16643.4195
28_81_2013-03-29,19758.6314
28_82_2013-03-29,18799.8847
28_83_2013-03-29,4571.3656
28_85_2013-03-29,1290.6311
28_87_2013-03-29,12847.1039
28_90_2013-03-29,58851.1747
28_91_2013-03-29,44126.3757
28_92_2013-03-29,81612.1053
28_93_2013-03-29,37797.6143
28_94_2013-03-29,33041.8854
28_95_2013-03-29,85650.2989
28_96_2013-03-29,27537.8579
28_97_2013-03-29,18885.5413
28_98_2013-03-29,10055.863
28_99_2013-03-29,317.2175
28_1_2013-04-05,43855.6582
28_2_2013-04-05,60589.5019
28_3_2013-04-05,9267.3695
28_4_2013-04-05,31055.8903
28_5_2013-04-05,21534.4856
28_6_2013-04-05,4194.9561
28_7_2013-04-05,25621.8644
28_8_2013-04-05,34362.9656
28_9_2013-04-05,20762.0415
28_10_2013-04-05,19535.8261
28_11_2013-04-05,14339.0813
28_12_2013-04-05,3727.2089
28_13_2013-04-05,41355.1795
28_14_2013-04-05,17200.0875
28_16_2013-04-05,13632.6706
28_17_2013-04-05,9192.0805
28_18_2013-04-05,11485.4678
28_19_2013-04-05,1325.5051
28_20_2013-04-05,6816.2333
28_21_2013-04-05,4713.5345
28_22_2013-04-05,8376.5404
28_23_2013-04-05,32142.1505
28_24_2013-04-05,7434.7571
28_25_2013-04-05,15982.6873
28_26_2013-04-05,11338.6924
28_27_2013-04-05,1342.3128
28_28_2013-04-05,588.1872
28_29_2013-04-05,4954.4293
28_30_2013-04-05,3677.328
28_31_2013-04-05,1820.3184
28_32_2013-04-05,9977.9166
28_33_2013-04-05,8736.7298
28_34_2013-04-05,19771.0639
28_35_2013-04-05,3033.214
28_36_2013-04-05,1922.0896
28_37_2013-04-05,1785.6398
28_38_2013-04-05,55149.0919
28_40_2013-04-05,51005.9949
28_41_2013-04-05,1294.4742
28_42_2013-04-05,6640.932
28_44_2013-04-05,4089.4303
28_46_2013-04-05,21176.0041
28_49_2013-04-05,14678.9062
28_52_2013-04-05,2405.905
28_55_2013-04-05,6715.1888
28_56_2013-04-05,6747.2007
28_58_2013-04-05,2727.69
28_59_2013-04-05,193.9286
28_60_2013-04-05,679.3406
28_67_2013-04-05,7866.6533
28_71_2013-04-05,6077.0679
28_72_2013-04-05,46525.568
28_74_2013-04-05,11762.5968
28_79_2013-04-05,45675.3848
28_80_2013-04-05,21680.8982
28_81_2013-04-05,27386.2887
28_82_2013-04-05,20142.6904
28_83_2013-04-05,10892.4391
28_85_2013-04-05,1365.0553
28_87_2013-04-05,14088.7984
28_90_2013-04-05,84313.0219
28_91_2013-04-05,79433.02
28_92_2013-04-05,99910.9142
28_93_2013-04-05,75395.2129
28_94_2013-04-05,44238.8151
28_95_2013-04-05,98776.3197
28_96_2013-04-05,27735.4198
28_97_2013-04-05,30705.4041
28_98_2013-04-05,11159.9391
28_99_2013-04-05,290.9561
28_1_2013-04-12,44175.7023
28_2_2013-04-12,57324.3234
28_3_2013-04-12,8866.6286
28_4_2013-04-12,27160.7492
28_5_2013-04-12,22369.4396
28_6_2013-04-12,3995.8511
28_7_2013-04-12,23789.0503
28_8_2013-04-12,32169.0681
28_9_2013-04-12,20437.5141
28_10_2013-04-12,19648.1751
28_11_2013-04-12,13670.158
28_12_2013-04-12,3621.0413
28_13_2013-04-12,37278.1363
28_14_2013-04-12,16390.5448
28_16_2013-04-12,10441.1777
28_17_2013-04-12,9284.2534
28_18_2013-04-12,8619.2791
28_19_2013-04-12,1256.3646
28_20_2013-04-12,6193.9819
28_21_2013-04-12,4869.3403
28_22_2013-04-12,8815.8369
28_23_2013-04-12,30523.2124
28_24_2013-04-12,7217.6884
28_25_2013-04-12,15784.4313
28_26_2013-04-12,12041.4748
28_27_2013-04-12,1415.3586
28_28_2013-04-12,626.9983
28_29_2013-04-12,4714.6075
28_30_2013-04-12,3892.7318
28_31_2013-04-12,1846.7134
28_32_2013-04-12,7658.2348
28_33_2013-04-12,7208.4933
28_34_2013-04-12,18268.8337
28_35_2013-04-12,2720.3607
28_36_2013-04-12,1583.961
28_37_2013-04-12,1859.8354
28_38_2013-04-12,56696.6721
28_40_2013-04-12,48888.1792
28_41_2013-04-12,1163.27
28_42_2013-04-12,6919.4151
28_44_2013-04-12,4077.0529
28_46_2013-04-12,20507.2437
28_49_2013-04-12,13724.8928
28_52_2013-04-12,2179.4841
28_54_2013-04-12,36.273
28_55_2013-04-12,7116.7461
28_56_2013-04-12,3545.086
28_58_2013-04-12,3090.2697
28_59_2013-04-12,194.1585
28_60_2013-04-12,527.1534
28_67_2013-04-12,5394.64
28_71_2013-04-12,5410.2728
28_72_2013-04-12,47045.8694
28_74_2013-04-12,11913.1538
28_79_2013-04-12,42219.2115
28_80_2013-04-12,18589.9025
28_81_2013-04-12,21570.8017
28_82_2013-04-12,19307.8272
28_83_2013-04-12,6475.7551
28_85_2013-04-12,1296.9212
28_87_2013-04-12,12464.3299
28_90_2013-04-12,64684.5327
28_91_2013-04-12,59983.6542
28_92_2013-04-12,96713.1701
28_93_2013-04-12,51068.2412
28_94_2013-04-12,37180.6423
28_95_2013-04-12,93610.4167
28_96_2013-04-12,28175.6727
28_97_2013-04-12,24075.3792
28_98_2013-04-12,10657.9108
28_99_2013-04-12,67.3868
28_1_2013-04-19,18782.917
28_2_2013-04-19,56951.4942
28_3_2013-04-19,9019.2659
28_4_2013-04-19,26653.6534
28_5_2013-04-19,25847.8931
28_6_2013-04-19,3661.6545
28_7_2013-04-19,23107.5216
28_8_2013-04-19,32399.516
28_9_2013-04-19,20625.917
28_10_2013-04-19,20154.9032
28_11_2013-04-19,13764.2512
28_12_2013-04-19,3869.454
28_13_2013-04-19,35982.3029
28_14_2013-04-19,16449.2519
28_16_2013-04-19,10550.7068
28_17_2013-04-19,9528.4354
28_18_2013-04-19,3000.63
28_19_2013-04-19,1248.436
28_20_2013-04-19,5414.1342
28_21_2013-04-19,4686.1595
28_22_2013-04-19,9186.3933
28_23_2013-04-19,30840.9507
28_24_2013-04-19,7398.4798
28_25_2013-04-19,15961.7419
28_26_2013-04-19,12468.872
28_27_2013-04-19,1453.1424
28_28_2013-04-19,597.2691
28_29_2013-04-19,4692.9745
28_30_2013-04-19,4067.2156
28_31_2013-04-19,1949.6872
28_32_2013-04-19,7133.851
28_33_2013-04-19,7251.5383
28_34_2013-04-19,17613.8751
28_35_2013-04-19,3136.3367
28_36_2013-04-19,1453.0482
28_37_2013-04-19,1747.786
28_38_2013-04-19,50419.8375
28_40_2013-04-19,47022.0396
28_41_2013-04-19,971.3563
28_42_2013-04-19,6467.298
28_44_2013-04-19,4212.6133
28_46_2013-04-19,20282.9756
28_49_2013-04-19,14414.5399
28_52_2013-04-19,2616.5425
28_54_2013-04-19,28.1465
28_55_2013-04-19,8019.5078
28_56_2013-04-19,4791.026
28_58_2013-04-19,2327.4297
28_59_2013-04-19,171.7522
28_60_2013-04-19,486.72
28_67_2013-04-19,5682.6698
28_71_2013-04-19,5888.1849
28_72_2013-04-19,52920.4086
28_74_2013-04-19,11943.8766
28_79_2013-04-19,42238.9838
28_80_2013-04-19,17237.5496
28_81_2013-04-19,20449.8916
28_82_2013-04-19,18572.5868
28_83_2013-04-19,5191.9428
28_85_2013-04-19,1232.0695
28_87_2013-04-19,12540.6158
28_90_2013-04-19,62001.4726
28_91_2013-04-19,50693.8498
28_92_2013-04-19,88315.6699
28_93_2013-04-19,42551.6704
28_94_2013-04-19,35462.9045
28_95_2013-04-19,87507.6608
28_96_2013-04-19,27069.395
28_97_2013-04-19,19809.5413
28_98_2013-04-19,10409.6167
28_99_2013-04-19,29.0195
28_1_2013-04-26,22873.403
28_2_2013-04-26,55150.372
28_3_2013-04-26,7916.4352
28_4_2013-04-26,25664.6635
28_5_2013-04-26,22207.5117
28_6_2013-04-26,3810.8215
28_7_2013-04-26,23952.9786
28_8_2013-04-26,32316.1593
28_9_2013-04-26,20763.4112
28_10_2013-04-26,20810.2651
28_11_2013-04-26,13494.9501
28_12_2013-04-26,3637.1243
28_13_2013-04-26,35178.338
28_14_2013-04-26,15146.9692
28_16_2013-04-26,12814.3661
28_17_2013-04-26,8288.811
28_18_2013-04-26,1157.8213
28_19_2013-04-26,1261.4934
28_20_2013-04-26,5300.1016
28_21_2013-04-26,4618.6255
28_22_2013-04-26,8679.8559
28_23_2013-04-26,31460.031
28_24_2013-04-26,7164.9159
28_25_2013-04-26,16108.9322
28_26_2013-04-26,11359.5608
28_27_2013-04-26,1117.116
28_28_2013-04-26,547.2136
28_29_2013-04-26,4465.7518
28_30_2013-04-26,3835.7332
28_31_2013-04-26,1763.5985
28_32_2013-04-26,6925.2868
28_33_2013-04-26,6973.7169
28_34_2013-04-26,18159.559
28_35_2013-04-26,3394.2447
28_36_2013-04-26,1688.4647
28_37_2013-04-26,1754.7085
28_38_2013-04-26,49840.222
28_40_2013-04-26,45734.6464
28_41_2013-04-26,973.2492
28_42_2013-04-26,6413.1443
28_44_2013-04-26,4307.3434
28_46_2013-04-26,20816.0508
28_47_2013-04-26,10.625
28_49_2013-04-26,14106.5195
28_52_2013-04-26,2698.4428
28_55_2013-04-26,7230.3962
28_56_2013-04-26,4891.5615
28_58_2013-04-26,2843.45
28_59_2013-04-26,165.644
28_60_2013-04-26,492.1
28_67_2013-04-26,5886.8348
28_71_2013-04-26,5475.3154
28_72_2013-04-26,44093.356
28_74_2013-04-26,11911.51
28_79_2013-04-26,42347.5433
28_80_2013-04-26,16761.7711
28_81_2013-04-26,19909.9127
28_82_2013-04-26,17872.6097
28_83_2013-04-26,4667.9369
28_85_2013-04-26,1253.4327
28_87_2013-04-26,12711.2836
28_90_2013-04-26,59342.6871
28_91_2013-04-26,46050.0907
28_92_2013-04-26,81128.8076
28_93_2013-04-26,38848.6496
28_94_2013-04-26,33646.7604
28_95_2013-04-26,86213.1422
28_96_2013-04-26,27077.4778
28_97_2013-04-26,20249.4306
28_98_2013-04-26,10255.4936
28_1_2013-05-03,14902.651
28_2_2013-05-03,60850.2501
28_3_2013-05-03,8126.1198
28_4_2013-05-03,29918.2684
28_5_2013-05-03,17828.4548
28_6_2013-05-03,3697.7112
28_7_2013-05-03,25697.3418
28_8_2013-05-03,34180.9606
28_9_2013-05-03,20757.7856
28_10_2013-05-03,20442.4096
28_11_2013-05-03,13909.2197
28_12_2013-05-03,3744.5095
28_13_2013-05-03,41970.1424
28_14_2013-05-03,16059.9784
28_16_2013-05-03,14366.9294
28_17_2013-05-03,8618.2293
28_18_2013-05-03,6.4655
28_19_2013-05-03,1152.226
28_20_2013-05-03,7210.992
28_21_2013-05-03,4111.7913
28_22_2013-05-03,8461.6413
28_23_2013-05-03,32207.0433
28_24_2013-05-03,7489.8595
28_25_2013-05-03,16254.853
28_26_2013-05-03,10376.7229
28_27_2013-05-03,1137.7017
28_28_2013-05-03,490.2982
28_29_2013-05-03,4964.8095
28_30_2013-05-03,4175.4755
28_31_2013-05-03,1979.05
28_32_2013-05-03,9565.8166
28_33_2013-05-03,9462.1965
28_34_2013-05-03,19611.4399
28_35_2013-05-03,3026.5186
28_36_2013-05-03,3227.7819
28_37_2013-05-03,1820.4453
28_38_2013-05-03,50793.4108
28_40_2013-05-03,47232.4631
28_41_2013-05-03,1431.0073
28_42_2013-05-03,6544.0826
28_44_2013-05-03,4294.5023
28_46_2013-05-03,21404.0004
28_47_2013-05-03,-35.6772
28_49_2013-05-03,13204.9504
28_52_2013-05-03,3124.4014
28_55_2013-05-03,7919.2009
28_56_2013-05-03,5214.1207
28_59_2013-05-03,128.8258
28_60_2013-05-03,631.7765
28_67_2013-05-03,8354.7185
28_71_2013-05-03,6369.9986
28_72_2013-05-03,45055.7892
28_74_2013-05-03,12058.1502
28_79_2013-05-03,46235.453
28_80_2013-05-03,20298.4531
28_81_2013-05-03,26608.1991
28_82_2013-05-03,19724.4281
28_83_2013-05-03,8688.3855
28_85_2013-05-03,1449.5278
28_87_2013-05-03,14828.5438
28_90_2013-05-03,80420.6953
28_91_2013-05-03,74672.8606
28_92_2013-05-03,99954.376
28_93_2013-05-03,70561.2222
28_94_2013-05-03,42784.7864
28_95_2013-05-03,99673.9668
28_96_2013-05-03,31196.5841
28_97_2013-05-03,29900.8178
28_98_2013-05-03,11599.5672
28_99_2013-05-03,104.5095
28_1_2013-05-10,16608.3436
28_2_2013-05-10,58349.3465
28_3_2013-05-10,8673.7343
28_4_2013-05-10,28533.1125
28_5_2013-05-10,19981.7668
28_6_2013-05-10,3635.5548
28_7_2013-05-10,24073.2751
28_8_2013-05-10,32996.8222
28_9_2013-05-10,20161.5419
28_10_2013-05-10,20114.3053
28_11_2013-05-10,14212.8926
28_12_2013-05-10,3767.152
28_13_2013-05-10,39298.5887
28_14_2013-05-10,17101.6522
28_16_2013-05-10,12568.1598
28_17_2013-05-10,9245.8571
28_19_2013-05-10,1315.5999
28_20_2013-05-10,6827.6109
28_21_2013-05-10,4515.7497
28_22_2013-05-10,8295.0677
28_23_2013-05-10,31723.524
28_24_2013-05-10,7420.2375
28_25_2013-05-10,16493.1916
28_26_2013-05-10,11455.9091
28_27_2013-05-10,1186.9021
28_28_2013-05-10,565.1353
28_29_2013-05-10,5089.2759
28_30_2013-05-10,4216.049
28_31_2013-05-10,2002.9806
28_32_2013-05-10,9885.2911
28_33_2013-05-10,8227.3205
28_34_2013-05-10,19351.7145
28_35_2013-05-10,3397.5716
28_36_2013-05-10,1998.425
28_37_2013-05-10,1769.1473
28_38_2013-05-10,55514.8446
28_40_2013-05-10,47063.8539
28_41_2013-05-10,987.5829
28_42_2013-05-10,6568.5239
28_44_2013-05-10,4434.2183
28_46_2013-05-10,21135.3729
28_49_2013-05-10,13083.8359
28_52_2013-05-10,2946.4923
28_54_2013-05-10,40.6574
28_55_2013-05-10,7320.5589
28_56_2013-05-10,5321.1066
28_59_2013-05-10,164.0828
28_60_2013-05-10,600.438
28_67_2013-05-10,14981.3325
28_71_2013-05-10,5856.9979
28_72_2013-05-10,44966.1542
28_74_2013-05-10,11615.339
28_79_2013-05-10,42784.4891
28_80_2013-05-10,19368.2095
28_81_2013-05-10,23102.6466
28_82_2013-05-10,20178.3221
28_83_2013-05-10,7226.6675
28_85_2013-05-10,1291.5149
28_87_2013-05-10,13814.2328
28_90_2013-05-10,66736.7919
28_91_2013-05-10,64177.827
28_92_2013-05-10,99274.4747
28_93_2013-05-10,59135.5815
28_94_2013-05-10,42013.3969
28_95_2013-05-10,99584.3627
28_96_2013-05-10,26676.4842
28_97_2013-05-10,24984.8691
28_98_2013-05-10,10881.2461
28_99_2013-05-10,59.7243
28_1_2013-05-17,14898.5603
28_2_2013-05-17,55929.6415
28_3_2013-05-17,7327.3189
28_4_2013-05-17,25636.5129
28_5_2013-05-17,17756.1592
28_6_2013-05-17,4274.9765
28_7_2013-05-17,23856.5943
28_8_2013-05-17,31624.0286
28_9_2013-05-17,19764.7633
28_10_2013-05-17,21213.3069
28_11_2013-05-17,14381.1111
28_12_2013-05-17,3537.1534
28_13_2013-05-17,35633.9598
28_14_2013-05-17,15296.2325
28_16_2013-05-17,10931.8138
28_17_2013-05-17,8081.0596
28_18_2013-05-17,114.0875
28_19_2013-05-17,1164.4275
28_20_2013-05-17,5709.5137
28_21_2013-05-17,4566.1668
28_22_2013-05-17,7381.1029
28_23_2013-05-17,31840.0594
28_24_2013-05-17,6703.929
28_25_2013-05-17,15290.1302
28_26_2013-05-17,8231.2807
28_27_2013-05-17,1138.0544
28_28_2013-05-17,480.4921
28_29_2013-05-17,4667.7282
28_30_2013-05-17,3860.0672
28_31_2013-05-17,1880.2191
28_32_2013-05-17,8197.3578
28_33_2013-05-17,6865.8742
28_34_2013-05-17,18676.1347
28_35_2013-05-17,3434.806
28_36_2013-05-17,2567.1748
28_37_2013-05-17,1880.9498
28_38_2013-05-17,53402.3454
28_40_2013-05-17,42803.4619
28_41_2013-05-17,854.8554
28_42_2013-05-17,6469.1917
28_44_2013-05-17,4467.052
28_46_2013-05-17,21170.7883
28_47_2013-05-17,44.3058
28_49_2013-05-17,12845.115
28_52_2013-05-17,2482.7851
28_54_2013-05-17,33.0834
28_55_2013-05-17,6499.3331
28_56_2013-05-17,2325.6932
28_59_2013-05-17,167.5858
28_60_2013-05-17,541.656
28_67_2013-05-17,12513.2644
28_71_2013-05-17,5512.6222
28_72_2013-05-17,41668.948
28_74_2013-05-17,11068.0505
28_79_2013-05-17,41423.64
28_80_2013-05-17,16501.549
28_81_2013-05-17,20439.139
28_82_2013-05-17,19315.9833
28_83_2013-05-17,5701.5523
28_85_2013-05-17,1452.4598
28_87_2013-05-17,14293.8658
28_90_2013-05-17,61645.4734
28_91_2013-05-17,51956.1579
28_92_2013-05-17,84199.0667
28_93_2013-05-17,41509.9316
28_94_2013-05-17,39320.5487
28_95_2013-05-17,92356.3547
28_96_2013-05-17,29564.0905
28_97_2013-05-17,20791.4291
28_98_2013-05-17,8619.4857
28_99_2013-05-17,101.3711
28_1_2013-05-24,14041.6045
28_2_2013-05-24,55411.8569
28_3_2013-05-24,7262.59
28_4_2013-05-24,25737.2417
28_5_2013-05-24,18230.194
28_6_2013-05-24,3956.1867
28_7_2013-05-24,22970.7078
28_8_2013-05-24,31778.9985
28_9_2013-05-24,20377.709
28_10_2013-05-24,21108.0332
28_11_2013-05-24,13828.5292
28_12_2013-05-24,3526.7181
28_13_2013-05-24,35298.5202
28_14_2013-05-24,14869.2011
28_16_2013-05-24,12076.5509
28_17_2013-05-24,7985.4654
28_18_2013-05-24,63.4215
28_19_2013-05-24,1297.3111
28_20_2013-05-24,5509.9964
28_21_2013-05-24,4223.813
28_22_2013-05-24,7667.8677
28_23_2013-05-24,31397.8545
28_24_2013-05-24,7107.9539
28_25_2013-05-24,15666.6157
28_26_2013-05-24,9800.8707
28_27_2013-05-24,1115.0598
28_28_2013-05-24,476.3476
28_29_2013-05-24,4748.7385
28_30_2013-05-24,3817.9003
28_31_2013-05-24,1835.5924
28_32_2013-05-24,7571.8919
28_33_2013-05-24,8417.8671
28_34_2013-05-24,18462.4907
28_35_2013-05-24,3363.7957
28_36_2013-05-24,2408.2908
28_37_2013-05-24,1715.6478
28_38_2013-05-24,54638.9391
28_40_2013-05-24,43477.9723
28_41_2013-05-24,942.8358
28_42_2013-05-24,6297.2545
28_44_2013-05-24,4172.3468
28_46_2013-05-24,20209.5584
28_49_2013-05-24,13540.5332
28_52_2013-05-24,2566.6405
28_54_2013-05-24,38.8598
28_55_2013-05-24,6504.8927
28_56_2013-05-24,3272.5138
28_59_2013-05-24,168.2454
28_60_2013-05-24,472.826
28_67_2013-05-24,6945.6482
28_71_2013-05-24,5157.1457
28_72_2013-05-24,43506.764
28_74_2013-05-24,11257.9059
28_79_2013-05-24,42083.4179
28_80_2013-05-24,16032.4808
28_81_2013-05-24,20102.9687
28_82_2013-05-24,18565.0493
28_83_2013-05-24,4898.5467
28_85_2013-05-24,1378.81
28_87_2013-05-24,13366.6879
28_90_2013-05-24,60172.7082
28_91_2013-05-24,47632.0122
28_92_2013-05-24,82270.6081
28_93_2013-05-24,39518.0525
28_94_2013-05-24,34216.3531
28_95_2013-05-24,85860.0199
28_96_2013-05-24,28265.8659
28_97_2013-05-24,20880.0825
28_98_2013-05-24,10012.3483
28_99_2013-05-24,66.1751
28_1_2013-05-31,13806.0275
28_2_2013-05-31,57667.5985
28_3_2013-05-31,7620.8625
28_4_2013-05-31,26945.3446
28_5_2013-05-31,21192.3616
28_6_2013-05-31,4421.9088
28_7_2013-05-31,26155.7103
28_8_2013-05-31,32008.9717
28_9_2013-05-31,19843.7565
28_10_2013-05-31,20905.3887
28_11_2013-05-31,13708.4778
28_12_2013-05-31,3639.6027
28_13_2013-05-31,35060.2137
